Player Name1,Venue,avg_batting_points,avg_bowling_points
T Kohler-Cadmore,"MA Chidambaram Stadium, Chepauk, Chennai",14.0,14.0
T Kohler-Cadmore,"Narendra Modi Stadium, Ahmedabad",36.0,36.0
T Kohli,Feroz Shah Kotla,13.0,13.0
T Kohli,Kingsmead,1.0,1.0
T Kohli,"MA Chidambaram Stadium, Chepauk",3.0,3.0
T Natarajan,"Arun Jaitley Stadium, Delhi",78.5,78.5
T Natarajan,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",6.0,6.0
T Natarajan,"Brabourne Stadium, Mumbai",94.0,94.0
T Natarajan,"Dr DY Patil Sports Academy, Mumbai",58.25,58.25
T Natarajan,Dubai International Cricket Stadium,36.9,36.9
T Natarajan,"Eden Gardens, Kolkata",56.5,56.5
T Natarajan,Holkar Cricket Stadium,12.5,12.5
T Natarajan,M Chinnaswamy Stadium,-4.0,-4.0
T Natarajan,"M Chinnaswamy Stadium, Bengaluru",26.0,26.0
T Natarajan,"MA Chidambaram Stadium, Chepauk, Chennai",26.6,26.6
T Natarajan,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",33.0,33.0
T Natarajan,"Maharashtra Cricket Association Stadium, Pune",45.0,45.0
T Natarajan,"Narendra Modi Stadium, Ahmedabad",32.0,32.0
T Natarajan,"Punjab Cricket Association IS Bindra Stadium, Mohali",18.5,18.5
T Natarajan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",43.25,43.25
T Natarajan,Saurashtra Cricket Association Stadium,4.0,4.0
T Natarajan,"Sawai Mansingh Stadium, Jaipur",7.0,7.0
T Natarajan,Sharjah Cricket Stadium,20.666666666666668,20.666666666666668
T Natarajan,Sheikh Zayed Stadium,35.6,35.6
T Natarajan,"Wankhede Stadium, Mumbai",12.0,12.0
T Shamsi,M Chinnaswamy Stadium,-1.0,-1.0
T Shamsi,Maharashtra Cricket Association Stadium,31.0,31.0
T Shamsi,"Rajiv Gandhi International Stadium, Uppal",31.0,31.0
T Shamsi,Saurashtra Cricket Association Stadium,38.0,38.0
T Shamsi,"Zayed Cricket Stadium, Abu Dhabi",2.0,2.0
T Taibu,Eden Gardens,15.0,15.0
T Taibu,"Rajiv Gandhi International Stadium, Uppal",13.0,13.0
T Thushara,Kingsmead,31.0,31.0
T Thushara,"MA Chidambaram Stadium, Chepauk",47.0,47.0
T Thushara,Newlands,17.0,17.0
T Thushara,"Sardar Patel Stadium, Motera",60.5,60.5
T Thushara,"Vidarbha Cricket Association Stadium, Jamtha",10.0,10.0
TD Paine,M Chinnaswamy Stadium,8.0,8.0
TD Paine,Wankhede Stadium,2.0,2.0
TG Southee,Arun Jaitley Stadium,5.0,5.0
TG Southee,Brabourne Stadium,10.0,10.0
TG Southee,Dr DY Patil Sports Academy,36.0,36.0
TG Southee,"Dr DY Patil Sports Academy, Mumbai",33.142857142857146,33.142857142857146
TG Southee,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.2,17.2
TG Southee,Dubai International Cricket Stadium,21.5,21.5
TG Southee,Eden Gardens,32.5,32.5
TG Southee,"Eden Gardens, Kolkata",-1.0,-1.0
TG Southee,Feroz Shah Kotla,5.25,5.25
TG Southee,Holkar Cricket Stadium,6.0,6.0
TG Southee,M Chinnaswamy Stadium,42.0,42.0
TG Southee,M.Chinnaswamy Stadium,12.666666666666666,12.666666666666666
TG Southee,"MA Chidambaram Stadium, Chepauk",33.5,33.5
TG Southee,Maharashtra Cricket Association Stadium,34.666666666666664,34.666666666666664
TG Southee,"Maharashtra Cricket Association Stadium, Pune",51.0,51.0
TG Southee,Nehru Stadium,-1.0,-1.0
TG Southee,"Punjab Cricket Association IS Bindra Stadium, Mohali",61.0,61.0
TG Southee,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",51.0,51.0
TG Southee,"Punjab Cricket Association Stadium, Mohali",35.0,35.0
TG Southee,Rajiv Gandhi International Stadium,144.0,144.0
TG Southee,"Rajiv Gandhi International Stadium, Uppal",91.0,91.0
TG Southee,"Sardar Patel Stadium, Motera",17.0,17.0
TG Southee,Sawai Mansingh Stadium,25.5,25.5
TG Southee,Sharjah Cricket Stadium,45.5,45.5
TG Southee,Sheikh Zayed Stadium,13.0,13.0
TG Southee,Wankhede Stadium,27.833333333333332,27.833333333333332
TG Southee,"Wankhede Stadium, Mumbai",29.75,29.75
TK Curran,Dubai International Cricket Stadium,51.25,51.25
TK Curran,Eden Gardens,13.666666666666666,13.666666666666666
TK Curran,MA Chidambaram Stadium,24.5,24.5
TK Curran,Sawai Mansingh Stadium,53.0,53.0
TK Curran,Sharjah Cricket Stadium,18.25,18.25
TK Curran,Sheikh Zayed Stadium,5.333333333333333,5.333333333333333
TK Curran,"Wankhede Stadium, Mumbai",22.333333333333332,22.333333333333332
TL Seifert,"Brabourne Stadium, Mumbai",37.0,37.0
TL Seifert,Dubai International Cricket Stadium,2.0,2.0
TL Seifert,"Maharashtra Cricket Association Stadium, Pune",3.0,3.0
TL Suman,Barabati Stadium,47.5,47.5
TL Suman,Brabourne Stadium,11.0,11.0
TL Suman,Buffalo Park,26.5,26.5
TL Suman,De Beers Diamond Oval,51.333333333333336,51.333333333333336
TL Suman,Dr DY Patil Sports Academy,21.0,21.0
TL Suman,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,9.0,9.0
TL Suman,Eden Gardens,14.5,14.5
TL Suman,Feroz Shah Kotla,9.0,9.0
TL Suman,Himachal Pradesh Cricket Association Stadium,77.0,77.0
TL Suman,Kingsmead,3.0,3.0
TL Suman,M Chinnaswamy Stadium,132.0,132.0
TL Suman,"MA Chidambaram Stadium, Chepauk",9.5,9.5
TL Suman,Maharashtra Cricket Association Stadium,16.0,16.0
TL Suman,New Wanderers Stadium,26.5,26.5
TL Suman,"Punjab Cricket Association Stadium, Mohali",4.5,4.5
TL Suman,"Sardar Patel Stadium, Motera",9.0,9.0
TL Suman,St George's Park,59.0,59.0
TL Suman,Subrata Roy Sahara Stadium,13.25,13.25
TL Suman,SuperSport Park,30.5,30.5
TL Suman,"Vidarbha Cricket Association Stadium, Jamtha",45.5,45.5
TL Suman,Wankhede Stadium,13.428571428571429,13.428571428571429
TM Dilshan,Buffalo Park,25.0,25.0
TM Dilshan,Eden Gardens,24.2,24.2
TM Dilshan,Feroz Shah Kotla,13.181818181818182,13.181818181818182
TM Dilshan,Kingsmead,63.75,63.75
TM Dilshan,M Chinnaswamy Stadium,36.5,36.5
TM Dilshan,"MA Chidambaram Stadium, Chepauk",10.25,10.25
TM Dilshan,Nehru Stadium,16.5,16.5
TM Dilshan,New Wanderers Stadium,10.25,10.25
TM Dilshan,OUTsurance Oval,14.0,14.0
TM Dilshan,"Punjab Cricket Association Stadium, Mohali",13.5,13.5
TM Dilshan,"Rajiv Gandhi International Stadium, Uppal",3.8333333333333335,3.8333333333333335
TM Dilshan,"Sardar Patel Stadium, Motera",0.0,0.0
TM Dilshan,Sawai Mansingh Stadium,78.66666666666667,78.66666666666667
TM Dilshan,St George's Park,107.0,107.0
TM Dilshan,Subrata Roy Sahara Stadium,91.0,91.0
TM Dilshan,SuperSport Park,39.0,39.0
TM Dilshan,Wankhede Stadium,38.333333333333336,38.333333333333336
TM Srivastava,Eden Gardens,1.0,1.0
TM Srivastava,Kingsmead,0.0,0.0
TM Srivastava,"Punjab Cricket Association Stadium, Mohali",7.0,7.0
TP Sudhindra,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,24.0,24.0
TP Sudhindra,"Punjab Cricket Association Stadium, Mohali",1.0,1.0
TP Sudhindra,"Rajiv Gandhi International Stadium, Uppal",6.0,6.0
TR Birt,Feroz Shah Kotla,29.5,29.5
TR Birt,Himachal Pradesh Cricket Association Stadium,30.0,30.0
TR Birt,Nehru Stadium,34.0,34.0
TR Birt,"Rajiv Gandhi International Stadium, Uppal",4.0,4.0
TS Mills,"Brabourne Stadium, Mumbai",8.666666666666666,8.666666666666666
TS Mills,"Dr DY Patil Sports Academy, Mumbai",89.0,89.0
TS Mills,Eden Gardens,32.5,32.5
TS Mills,Holkar Cricket Stadium,25.0,25.0
TS Mills,M Chinnaswamy Stadium,7.0,7.0
TS Mills,M.Chinnaswamy Stadium,16.0,16.0
TS Mills,"Maharashtra Cricket Association Stadium, Pune",18.333333333333332,18.333333333333332
TS Mills,"Rajiv Gandhi International Stadium, Uppal",23.5,23.5
Tanush Kotian,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",36.0,36.0
Tejas Baroka,"Rajiv Gandhi International Stadium, Uppal",6.0,6.0
Tilak Varma,"Arun Jaitley Stadium, Delhi",62.333333333333336,62.333333333333336
Tilak Varma,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",11.0,11.0
Tilak Varma,"Brabourne Stadium, Mumbai",25.75,25.75
Tilak Varma,"Dr DY Patil Sports Academy, Mumbai",64.75,64.75
Tilak Varma,"Eden Gardens, Kolkata",62.0,62.0
Tilak Varma,"M Chinnaswamy Stadium, Bengaluru",156.0,156.0
Tilak Varma,"MA Chidambaram Stadium, Chepauk, Chennai",42.0,42.0
Tilak Varma,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",58.0,58.0
Tilak Varma,"Maharashtra Cricket Association Stadium, Pune",33.75,33.75
Tilak Varma,"Narendra Modi Stadium, Ahmedabad",42.0,42.0
Tilak Varma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",52.0,52.0
Tilak Varma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",94.5,94.5
Tilak Varma,"Sawai Mansingh Stadium, Jaipur",53.5,53.5
Tilak Varma,"Wankhede Stadium, Mumbai",36.5,36.5
Tim David,"Arun Jaitley Stadium, Delhi",43.0,43.0
Tim David,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",57.5,57.5
Tim David,"Brabourne Stadium, Mumbai",49.0,49.0
Tim David,"Dr DY Patil Sports Academy, Mumbai",20.0,20.0
Tim David,"Eden Gardens, Kolkata",0.0,0.0
Tim David,"M Chinnaswamy Stadium, Bengaluru",4.0,4.0
Tim David,"MA Chidambaram Stadium, Chepauk, Chennai",9.5,9.5
Tim David,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28.0,28.0
Tim David,"Narendra Modi Stadium, Ahmedabad",5.666666666666667,5.666666666666667
Tim David,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",31.0,31.0
Tim David,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",48.0,48.0
Tim David,"Sawai Mansingh Stadium, Jaipur",3.0,3.0
Tim David,Sharjah Cricket Stadium,1.0,1.0
Tim David,"Wankhede Stadium, Mumbai",44.07692307692308,44.07692307692308
Travis Head,"Arun Jaitley Stadium, Delhi",181.0,181.0
Travis Head,Feroz Shah Kotla,28.5,28.5
Travis Head,M Chinnaswamy Stadium,26.0,26.0
Travis Head,"M Chinnaswamy Stadium, Bengaluru",202.0,202.0
Travis Head,"MA Chidambaram Stadium, Chepauk, Chennai",26.333333333333332,26.333333333333332
Travis Head,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",37.0,37.0
Travis Head,Maharashtra Cricket Association Stadium,2.0,2.0
Travis Head,"Narendra Modi Stadium, Ahmedabad",9.0,9.0
Travis Head,"Punjab Cricket Association IS Bindra Stadium, Mohali",15.0,15.0
Travis Head,"Rajiv Gandhi International Stadium, Uppal",22.0,22.0
Travis Head,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",77.83333333333333,77.83333333333333
Travis Head,Saurashtra Cricket Association Stadium,37.0,37.0
Travis Head,Wankhede Stadium,38.5,38.5
Travis Head,"Wankhede Stadium, Mumbai",86.0,86.0
Trent Boult,Arun Jaitley Stadium,51.75,51.75
Trent Boult,"Arun Jaitley Stadium, Delhi",23.75,23.75
Trent Boult,"Barsapara Cricket Stadium, Guwahati",37.5,37.5
Trent Boult,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",32.0,32.0
Trent Boult,"Brabourne Stadium, Mumbai",38.75,38.75
Trent Boult,"Dr DY Patil Sports Academy, Mumbai",18.333333333333332,18.333333333333332
Trent Boult,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27.75,27.75
Trent Boult,Dubai International Cricket Stadium,55.75,55.75
Trent Boult,Eden Gardens,29.166666666666668,29.166666666666668
Trent Boult,"Eden Gardens, Kolkata",33.75,33.75
Trent Boult,Feroz Shah Kotla,36.0,36.0
Trent Boult,"Himachal Pradesh Cricket Association Stadium, Dharamsala",19.0,19.0
Trent Boult,M Chinnaswamy Stadium,63.0,63.0
Trent Boult,"M Chinnaswamy Stadium, Bengaluru",56.0,56.0
Trent Boult,M.Chinnaswamy Stadium,31.0,31.0
Trent Boult,MA Chidambaram Stadium,6.0,6.0
Trent Boult,"MA Chidambaram Stadium, Chepauk",61.0,61.0
Trent Boult,"MA Chidambaram Stadium, Chepauk, Chennai",36.111111111111114,36.111111111111114
Trent Boult,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",40.0,40.0
Trent Boult,Maharashtra Cricket Association Stadium,28.0,28.0
Trent Boult,"Maharashtra Cricket Association Stadium, Pune",26.666666666666668,26.666666666666668
Trent Boult,"Narendra Modi Stadium, Ahmedabad",28.666666666666668,28.666666666666668
Trent Boult,Punjab Cricket Association IS Bindra Stadium,36.0,36.0
Trent Boult,"Punjab Cricket Association Stadium, Mohali",99.0,99.0
Trent Boult,Rajiv Gandhi International Stadium,8.0,8.0
Trent Boult,"Rajiv Gandhi International Stadium, Uppal",16.0,16.0
Trent Boult,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",38.5,38.5
Trent Boult,Saurashtra Cricket Association Stadium,31.0,31.0
Trent Boult,Sawai Mansingh Stadium,34.0,34.0
Trent Boult,"Sawai Mansingh Stadium, Jaipur",28.0,28.0
Trent Boult,Sharjah Cricket Stadium,59.5,59.5
Trent Boult,Sheikh Zayed Stadium,33.888888888888886,33.888888888888886
Trent Boult,Wankhede Stadium,23.25,23.25
Trent Boult,"Wankhede Stadium, Mumbai",36.22222222222222,36.22222222222222
Trent Boult,"Zayed Cricket Stadium, Abu Dhabi",13.333333333333334,13.333333333333334
Tristan Stubbs,"Arun Jaitley Stadium, Delhi",60.333333333333336,60.333333333333336
Tristan Stubbs,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",21.0,21.0
Tristan Stubbs,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",50.0,50.0
Tristan Stubbs,"Eden Gardens, Kolkata",4.0,4.0
Tristan Stubbs,"M Chinnaswamy Stadium, Bengaluru",3.0,3.0
Tristan Stubbs,"MA Chidambaram Stadium, Chepauk, Chennai",28.0,28.0
Tristan Stubbs,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",5.0,5.0
Tristan Stubbs,"Narendra Modi Stadium, Ahmedabad",51.0,51.0
Tristan Stubbs,"Sawai Mansingh Stadium, Jaipur",74.0,74.0
Tristan Stubbs,"Wankhede Stadium, Mumbai",34.5,34.5
Tushar Deshpande,"Arun Jaitley Stadium, Delhi",35.0,35.0
Tushar Deshpande,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",8.5,8.5
Tushar Deshpande,"Brabourne Stadium, Mumbai",31.0,31.0
Tushar Deshpande,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",14.0,14.0
Tushar Deshpande,Dubai International Cricket Stadium,20.75,20.75
Tushar Deshpande,"Eden Gardens, Kolkata",59.0,59.0
Tushar Deshpande,"Himachal Pradesh Cricket Association Stadium, Dharamsala",30.5,30.5
Tushar Deshpande,"M Chinnaswamy Stadium, Bengaluru",55.0,55.0
Tushar Deshpande,"MA Chidambaram Stadium, Chepauk, Chennai",50.2,50.2
Tushar Deshpande,"Narendra Modi Stadium, Ahmedabad",25.666666666666668,25.666666666666668
Tushar Deshpande,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",-1.0,-1.0
Tushar Deshpande,"Sawai Mansingh Stadium, Jaipur",58.0,58.0
Tushar Deshpande,Sharjah Cricket Stadium,34.0,34.0
Tushar Deshpande,Sheikh Zayed Stadium,5.5,5.5
Tushar Deshpande,"Wankhede Stadium, Mumbai",33.0,33.0
U Kaul,"MA Chidambaram Stadium, Chepauk",0.0,0.0
UA Birla,Subrata Roy Sahara Stadium,11.0,11.0
UBT Chand,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.0,0.0
UBT Chand,Eden Gardens,0.0,0.0
UBT Chand,Feroz Shah Kotla,31.6,31.6
UBT Chand,Himachal Pradesh Cricket Association Stadium,21.5,21.5
UBT Chand,M Chinnaswamy Stadium,110.0,110.0
UBT Chand,"MA Chidambaram Stadium, Chepauk",30.0,30.0
UBT Chand,"Rajiv Gandhi International Stadium, Uppal",29.0,29.0
UBT Chand,"Sardar Patel Stadium, Motera",9.0,9.0
UBT Chand,Sawai Mansingh Stadium,2.0,2.0
UBT Chand,Shaheed Veer Narayan Singh International Stadium,41.0,41.0
UBT Chand,Wankhede Stadium,8.666666666666666,8.666666666666666
UT Khawaja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,32.666666666666664,32.666666666666664
UT Khawaja,Eden Gardens,33.0,33.0
UT Khawaja,Feroz Shah Kotla,48.0,48.0
UT Khawaja,M Chinnaswamy Stadium,30.0,30.0
UT Yadav,Arun Jaitley Stadium,20.0,20.0
UT Yadav,"Arun Jaitley Stadium, Delhi",4.0,4.0
UT Yadav,Barabati Stadium,17.0,17.0
UT Yadav,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",31.5,31.5
UT Yadav,Brabourne Stadium,50.0,50.0
UT Yadav,"Brabourne Stadium, Mumbai",13.333333333333334,13.333333333333334
UT Yadav,Dr DY Patil Sports Academy,8.0,8.0
UT Yadav,"Dr DY Patil Sports Academy, Mumbai",27.5,27.5
UT Yadav,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,33.0,33.0
UT Yadav,Dubai International Cricket Stadium,8.666666666666666,8.666666666666666
UT Yadav,Eden Gardens,27.6,27.6
UT Yadav,"Eden Gardens, Kolkata",3.3333333333333335,3.3333333333333335
UT Yadav,Feroz Shah Kotla,36.303030303030305,36.303030303030305
UT Yadav,Himachal Pradesh Cricket Association Stadium,52.5,52.5
UT Yadav,Holkar Cricket Stadium,98.0,98.0
UT Yadav,M Chinnaswamy Stadium,39.9,39.9
UT Yadav,"M Chinnaswamy Stadium, Bengaluru",-6.0,-6.0
UT Yadav,M.Chinnaswamy Stadium,31.8125,31.8125
UT Yadav,MA Chidambaram Stadium,8.0,8.0
UT Yadav,"MA Chidambaram Stadium, Chepauk",19.75,19.75
UT Yadav,"MA Chidambaram Stadium, Chepauk, Chennai",7.5,7.5
UT Yadav,Maharashtra Cricket Association Stadium,37.666666666666664,37.666666666666664
UT Yadav,"Maharashtra Cricket Association Stadium, Pune",41.0,41.0
UT Yadav,"Narendra Modi Stadium, Ahmedabad",31.166666666666668,31.166666666666668
UT Yadav,Nehru Stadium,8.0,8.0
UT Yadav,Punjab Cricket Association IS Bindra Stadium,5.0,5.0
UT Yadav,"Punjab Cricket Association IS Bindra Stadium, Mohali",45.0,45.0
UT Yadav,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",38.0,38.0
UT Yadav,Rajiv Gandhi International Stadium,20.0,20.0
UT Yadav,"Rajiv Gandhi International Stadium, Uppal",45.6,45.6
UT Yadav,"Sardar Patel Stadium, Motera",3.0,3.0
UT Yadav,Sawai Mansingh Stadium,26.8,26.8
UT Yadav,"Sawai Mansingh Stadium, Jaipur",30.0,30.0
UT Yadav,Shaheed Veer Narayan Singh International Stadium,63.0,63.0
UT Yadav,Sharjah Cricket Stadium,34.0,34.0
UT Yadav,Sheikh Zayed Stadium,5.5,5.5
UT Yadav,Subrata Roy Sahara Stadium,14.2,14.2
UT Yadav,Wankhede Stadium,18.2,18.2
UT Yadav,"Wankhede Stadium, Mumbai",55.5,55.5
Umar Gul,Eden Gardens,47.333333333333336,47.333333333333336
Umar Gul,"Punjab Cricket Association Stadium, Mohali",57.0,57.0
Umar Gul,"Rajiv Gandhi International Stadium, Uppal",29.0,29.0
Umar Gul,Sawai Mansingh Stadium,58.0,58.0
Umran Malik,"Arun Jaitley Stadium, Delhi",-6.0,-6.0
Umran Malik,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",30.0,30.0
Umran Malik,"Brabourne Stadium, Mumbai",38.333333333333336,38.333333333333336
Umran Malik,"Dr DY Patil Sports Academy, Mumbai",38.4,38.4
Umran Malik,Dubai International Cricket Stadium,15.0,15.0
Umran Malik,"Eden Gardens, Kolkata",22.0,22.0
Umran Malik,"MA Chidambaram Stadium, Chepauk, Chennai",35.0,35.0
Umran Malik,"Maharashtra Cricket Association Stadium, Pune",37.75,37.75
Umran Malik,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",25.0,25.0
Umran Malik,"Wankhede Stadium, Mumbai",36.857142857142854,36.857142857142854
Umran Malik,"Zayed Cricket Stadium, Abu Dhabi",34.0,34.0
V Kaverappa,"Himachal Pradesh Cricket Association Stadium, Dharamsala",61.0,61.0
V Pratap Singh,Barabati Stadium,34.0,34.0
V Pratap Singh,Feroz Shah Kotla,34.0,34.0
V Pratap Singh,M Chinnaswamy Stadium,24.0,24.0
V Pratap Singh,"MA Chidambaram Stadium, Chepauk",51.0,51.0
V Pratap Singh,"Rajiv Gandhi International Stadium, Uppal",50.666666666666664,50.666666666666664
V Pratap Singh,Wankhede Stadium,18.0,18.0
V Sehwag,Barabati Stadium,64.33333333333333,64.33333333333333
V Sehwag,Brabourne Stadium,32.0,32.0
V Sehwag,Dr DY Patil Sports Academy,58.0,58.0
V Sehwag,Dubai International Cricket Stadium,52.0,52.0
V Sehwag,Eden Gardens,29.6,29.6
V Sehwag,Feroz Shah Kotla,43.475,43.475
V Sehwag,Himachal Pradesh Cricket Association Stadium,58.0,58.0
V Sehwag,Kingsmead,12.5,12.5
V Sehwag,M Chinnaswamy Stadium,37.166666666666664,37.166666666666664
V Sehwag,"MA Chidambaram Stadium, Chepauk",26.333333333333332,26.333333333333332
V Sehwag,Maharashtra Cricket Association Stadium,32.666666666666664,32.666666666666664
V Sehwag,Nehru Stadium,154.0,154.0
V Sehwag,New Wanderers Stadium,0.0,0.0
V Sehwag,Newlands,76.0,76.0
V Sehwag,OUTsurance Oval,9.5,9.5
V Sehwag,"Punjab Cricket Association Stadium, Mohali",19.0,19.0
V Sehwag,"Rajiv Gandhi International Stadium, Uppal",85.8,85.8
V Sehwag,"Sardar Patel Stadium, Motera",75.0,75.0
V Sehwag,Sawai Mansingh Stadium,36.166666666666664,36.166666666666664
V Sehwag,Shaheed Veer Narayan Singh International Stadium,40.5,40.5
V Sehwag,Sharjah Cricket Stadium,31.0,31.0
V Sehwag,Sheikh Zayed Stadium,47.0,47.0
V Sehwag,St George's Park,13.0,13.0
V Sehwag,Subrata Roy Sahara Stadium,63.333333333333336,63.333333333333336
V Sehwag,SuperSport Park,42.8,42.8
V Sehwag,Wankhede Stadium,60.0,60.0
V Viyaskanth,"Narendra Modi Stadium, Ahmedabad",3.0,3.0
V Viyaskanth,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",20.0,20.0
VH Zol,M Chinnaswamy Stadium,23.5,23.5
VR Aaron,Arun Jaitley Stadium,-1.0,-1.0
VR Aaron,Dubai International Cricket Stadium,25.0,25.0
VR Aaron,Eden Gardens,39.0,39.0
VR Aaron,Feroz Shah Kotla,40.857142857142854,40.857142857142854
VR Aaron,Himachal Pradesh Cricket Association Stadium,9.666666666666666,9.666666666666666
VR Aaron,Holkar Cricket Stadium,65.0,65.0
VR Aaron,JSCA International Stadium Complex,57.0,57.0
VR Aaron,M Chinnaswamy Stadium,14.733333333333333,14.733333333333333
VR Aaron,M.Chinnaswamy Stadium,-6.0,-6.0
VR Aaron,"MA Chidambaram Stadium, Chepauk",25.25,25.25
VR Aaron,"Maharashtra Cricket Association Stadium, Pune",1.0,1.0
VR Aaron,"Punjab Cricket Association IS Bindra Stadium, Mohali",24.666666666666668,24.666666666666668
VR Aaron,"Rajiv Gandhi International Stadium, Uppal",42.333333333333336,42.333333333333336
VR Aaron,Sawai Mansingh Stadium,26.0,26.0
VR Aaron,Sharjah Cricket Stadium,35.0,35.0
VR Aaron,Sheikh Zayed Stadium,8.0,8.0
VR Aaron,Subrata Roy Sahara Stadium,26.0,26.0
VR Aaron,Wankhede Stadium,18.0,18.0
VR Aaron,"Wankhede Stadium, Mumbai",51.0,51.0
VRV Singh,Eden Gardens,61.0,61.0
VRV Singh,Feroz Shah Kotla,-5.0,-5.0
VRV Singh,Himachal Pradesh Cricket Association Stadium,-2.0,-2.0
VRV Singh,Kingsmead,23.0,23.0
VRV Singh,M Chinnaswamy Stadium,60.0,60.0
VRV Singh,"MA Chidambaram Stadium, Chepauk",17.0,17.0
VRV Singh,Newlands,10.5,10.5
VRV Singh,"Punjab Cricket Association Stadium, Mohali",34.142857142857146,34.142857142857146
VRV Singh,"Rajiv Gandhi International Stadium, Uppal",5.0,5.0
VRV Singh,SuperSport Park,-3.0,-3.0
VRV Singh,Wankhede Stadium,41.5,41.5
VS Malik,Brabourne Stadium,5.0,5.0
VS Malik,Eden Gardens,11.0,11.0
VS Malik,Feroz Shah Kotla,68.0,68.0
VS Malik,Himachal Pradesh Cricket Association Stadium,24.0,24.0
VS Malik,Kingsmead,21.666666666666668,21.666666666666668
VS Malik,Newlands,-5.0,-5.0
VS Malik,"Punjab Cricket Association Stadium, Mohali",14.666666666666666,14.666666666666666
VS Malik,"Rajiv Gandhi International Stadium, Uppal",3.0,3.0
VS Malik,Sawai Mansingh Stadium,11.0,11.0
